[Spectrum]
Version            = 1
IDData             = DLAB_2023-07-10_10-37-34_703_434
IDDevice           = SAM_8483
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2023-07-10 10:28:33
 100 0.0150096195207835 0.0235949562651939 0
 101 0.0150284094247938 0.0236276591953131 0
 102 0.0150078068838177 0.023802873501009 0
 103 0.0150317951424107 0.0235140657264825 0
 104 0.014999766131621 0.0236766801619084 0
 105 0.0150162742311998 0.0235159937614941 0
 106 0.015009703095055 0.0235301081298864 0
 107 0.0150193621173314 0.0237863857904694 0
 108 0.0150051227364423 0.0237446313076609 0
 109 0.0150296325054686 0.0238327001764533 0
 110 0.015009568748105 0.0235974233470244 0
 111 0.0150332448681349 0.0234818903221039 0
 112 0.0150082490074168 0.0236415263842055 0
 113 0.0150389181479098 0.0235454021868806 0
 114 0.0150107628656711 0.023580465017889 0
 115 0.0150437265473844 0.023629882239756 0
 116 0.0150157790667268 0.0238200936728351 0
 117 0.0150353167772667 0.0236098446405795 0
 118 0.0150027287435837 0.0234780525810692 0
 119 0.0150301048135123 0.023769298809292 0
 120 0.0150162135133574 0.0236492894962954 0
 121 0.0150371744291846 0.0236571454752596 0
 122 0.0150072681002052 0.0237257915515129 0
 123 0.0150211175259861 0.0235113533853319 0
 124 0.0150152271973724 0.0236362904032031 0
 125 0.0150297523708642 0.0237474153937088 0
 126 0.0150077486086472 0.0235611595308753 0
 127 0.0150279578794605 0.0235963707394083 0
 128 0.0150166100985748 0.0236983575945751 0
 129 0.0150450410537759 0.0238167422609576 0
 130 0.0150078370682623 0.0235973980355643 0
 131 0.0150497805350099 0.0234707028313068 0
 132 0.0150108268985681 0.023324046835062 0
 133 0.0150314823059414 0.0235480415612015 0
 134 0.0150171111952507 0.0238226078863499 0
 135 0.0150177838023836 0.0236358244977757 0
 136 0.0150160924266258 0.02368974244637 0
 137 0.0150396050621205 0.0232907163552944 0
 138 0.0150067762507869 0.0235794939306306 0
 139 0.0150343829787258 0.0237212618475279 0
 140 0.0150041774224486 0.023749309912856 0
 141 0.0150345993296583 0.0235805283838201 0
 142 0.015019161120336 0.0238172224804521 0
 143 0.0150343173755398 0.023698129965996 0
 144 0.0149969005286249 0.0236853174794612 0
 145 0.0150446238803246 0.0237698090534151 0
 146 0.0150063079557039 0.0235627021334463 0
 147 0.0150286524706397 0.0236307093135346 0
 148 0.0150104046652966 0.0235548283491792 0
 149 0.0150289670518746 0.023449774443297 0
 150 0.0150134494557183 0.0236062390667304 0
 151 0.0150353295140554 0.0238339308370989 0
 152 0.0149984819841508 0.0237079874704869 0
 153 0.0150279378146563 0.0237244482985103 0
 154 0.0149970795415739 0.0235573989461534 0
 155 0.0150288747537752 0.0238849306361878 0
 156 0.0150110865196871 0.0236971265848058 0
 157 0.0150226714142157 0.0236087508363801 0
 158 0.0149911234352977 0.0238118707649805 0
 159 0.0150228603723285 0.0237488403416309 0
 160 0.015003183429495 0.0237049082004458 0
 161 0.0150208924512256 0.023514784571949 0
 162 0.0150057276466705 0.0237122118658947 0
 163 0.0150326132629933 0.0235174660156623 0
 164 0.0150087560362957 0.0235643847345759 0
 165 0.015030163437636 0.023724762509739 0
 166 0.0149955832306085 0.0237837804556983 0
 167 0.0150083184490871 0.0236455329264948 0
 168 0.0150001321834407 0.0236716974700687 0
 169 0.0150303023209765 0.0237947956540051 0
 170 0.0149861480617567 0.0235298099783427 0
 171 0.0150151624665692 0.0234461718369984 0
 172 0.0149960190730515 0.0237036056203412 0
 173 0.0150184550137039 0.0234624146373414 0
 174 0.0150024672032226 0.0237948478479814 0
 175 0.0150291909052991 0.0235293681624428 0
 176 0.0149822101258322 0.0235311656252327 0
 177 0.0150265559603133 0.0236518738836513 0
 178 0.0150024977366203 0.0236466178280427 0
 179 0.0150237732336824 0.0234544558414807 0
 180 0.015002916305884 0.0237374267933109 0
 181 0.0150134953430532 0.0237001953811392 0
 182 0.0149955029713916 0.0235995577140761 0
 183 0.0150288053121049 0.0235231160572393 0
 184 0.0149958838537187 0.0234054891636033 0
 185 0.015008434650475 0.0238637096826117 0
 186 0.0149973949951916 0.0236913255472772 0
 187 0.0150284874158154 0.0237002707918341 0
 188 0.0149953769993164 0.0235179326193368 0
 189 0.0150083043164858 0.023531189889322 0
 190 0.0149987506780508 0.0235504573218647 0
 191 0.0150036030456181 0.0237861640969914 0
 192 0.0149838910329964 0.0236157153282638 0
 193 0.0150033737834203 0.0236016728793305 0
 194 0.0149981553640333 0.0236934531064189 0
 195 0.0150045729608066 0.0236533580080214 0
 196 0.0149920125678396 0.0236541915405864 0
 197 0.015018100128384 0.0238079076885779 0
 198 0.0150014611713865 0.0236332175919484 0
 199 0.0150191899089682 0.023550696471522 0
 200 0.0149972062115553 0.0234262398477071 0
 201 0.0150151455423431 0.0239387019528753 0
 202 0.014980444248584 0.0236097573596827 0
 203 0.015022490307548 0.0237729502928929 0
 204 0.014990787044493 0.0234100570966211 0
 205 0.0150012423777822 0.0235726512828789 0
 206 0.0149803304898679 0.0234745651855544 0
 207 0.0150170199440106 0.0236766723066277 0
 208 0.0149947431259795 0.0236145991801548 0
 209 0.0150009503040233 0.0234794960325414 0
 210 0.0149984774477603 0.023631705014006 0
 211 0.0150224048140344 0.0236011891686001 0
 212 0.0149865765761842 0.0235317731002748 0
 213 0.0150131156820619 0.0237053278469979 0
 214 0.0150057416047952 0.0237826657040837 0
 215 0.0150241291658616 0.0237234269374553 0
 216 0.0149933937242764 0.0236208624573132 0
 217 0.0150025045412061 0.0233221303211288 0
 218 0.0149967653092921 0.0237125677973921 0
 219 0.0150106177011745 0.0234885554405114 0
 220 0.0149872901853083 0.0232510313025503 0
 221 0.0150084208668269 0.0235070074949156 0
 222 0.0149783658838197 0.0237051463027325 0
 223 0.0150051885141049 0.0232801881843921 0
 224 0.0149948823582732 0.0236483706030133 0
 225 0.0150114909563496 0.0235027988100693 0
 226 0.0150005373180094 0.0235088491218393 0
 227 0.0150168821075294 0.0236123525698697 0
 228 0.0149867266260245 0.0235253509718842 0
 229 0.015011089311312 0.0233698207777325 0
 230 0.0149689680529513 0.0235318680618906 0
 231 0.0150257228347466 0.023186827823947 0
 232 0.0149874039440245 0.0235074011317605 0
 233 0.01499888101204 0.0233286131970237 0
 234 0.0150019196957821 0.0237331283837026 0
 235 0.0150239025208122 0.0233213596308096 0
 236 0.014991798659579 0.023509605847215 0
 237 0.0150108897101291 0.0235533068685852 0
 238 0.0149978315355408 0.0233220341375805 0
 239 0.0150281265982925 0.0235000526039306 0
 240 0.0150048559617844 0.0233306016304158 0
 241 0.0150211452677588 0.0236589420652405 0
 242 0.014998691704974 0.023533931556854 0
 243 0.0150374923254741 0.0235553689670543 0
 244 0.0149937083055113 0.0233807699916812 0
 245 0.0150381490552401 0.0235471872557831 0
 246 0.0150027187984199 0.0236556348174968 0
 247 0.0150224541909004 0.0236244996268469 0
 248 0.0150048896357602 0.0236489187270456 0
 249 0.0150318237565663 0.0234126104119777 0
 250 0.0150130661307193 0.0237335436662098 0
 251 0.015043671412792 0.0233776380039784 0
 252 0.015037381707336 0.0235279617180709 0
 253 0.0150967114141811 0.023658377183276 0
 254 0.0151320975284321 0.0236410601296545 0
 255 0.0155804928619407 0.0242070041280564 0
[END] of [DATA]
[END] of [Spectrum]

